id,token
68483,addStateMetric
60372,"highWatermark=%s, electionTimeoutMs=%d)"
38549,"Augmented new assignment: {}"
40999,TOPIC_NAME_KEY
44231,"org.apache.kafka.connect.transforms.TimestampConverter$Value"
38460,newlyRevokedTasks
108114,KUBERNETES_RESOURCE_LIMITS_PREFIX
6589,recoverableExceptionForTopic
2639,VALUES
106866,newResource
65709,assignPartitionsLock
69817,VersionedKeyValueStore
36479,checkpointsTopicSuffix
76991,"TimeOrderedCachingWindowStore only supports RocksDBTimeOrderedWindowStore backed store"
78579,shouldDoProperJoiningWhenNumberOfPartitionsAreValidWhenUsingRepartitionOperation
99838,boltDefinition
89877,shouldDelegateAndRecordMetricsOnPut
29175,testSaslAuthenticationMaxReceiveSize
34705,sourceforge
70631,"Grace period must not be negative."
16198,unmapJava9
1923,<=
79441,verifyOffsetLagFetch
27371,testCustomClientAndServerSslEngineFactory
47162,"Rerouting from topic '{}' to new topic '{}'"
68622,"Skipping thread replacement for recoverable error"
50275,elementName
42588,shouldReturnFalseWhenAwaitingForStopToNeverComplete
70597,serializeBaseKey
12924,accessControlEntry
33936,convertToJson
68,==
62291,startAll
12887,setIssueTimestampMs
29108,testClientLoginManager
32554,ENTRY_DELIMITER
41236,"Reading to end of offset log"
28441,reversedResponse
37191,"written to Kafka."
18052,0xE27A29B9
1741,DescribeLogDirsRequest
112474,TestHttpUploader
18110,0xE501FDF9
106743,testNoRamMapWithoutContainerRequestedResources
1026,>=
105569,METRICS_MANAGER_COMPONENT_NAME
3784,fetchConfig
13852,"Unrecognized SASL ClientCallback"
100103,"    className: \"org.apache.storm.kafka.KafkaSpout\"\n"
57518,totalRecords
103920,diagnosers
43421,"connector10"
53879,testOffsetDeleteWith
35576,"consumer-group-testReplicationWithEmptyPartition"
67418,thirdSegmentMetadata
112297," property must be set"
58664,defaultBrokerResource
99025,"foo1bar"
33613,testBadCredential
99531,COMPONENT_JVM_OPTIONS
81725,"merge"
104659,getNewPhysicalPlanHelper
242,deleteConsumerGroupOffsets
37712,verificationAlgorithm
96628,testPropertyValuePattern
102707,getInstanceTuningExpectedBoltReadQueueSize
36449," + 2^"
68485,clientLevelSensor
78102,shouldRestoreTransactionalMessages
90801,systemFactor
41834,TestConverterWithPrivateConstructor
82246,"A2+d2"
25779,testGetOneKeyAtPath
106819,"\u0336"
74608,"Timed out while trying to commit all tasks during revocation, these will be cleaned and revived"
26000,quadrupledFuture
28035,finalBytes
32577,convertToTimestamp
45605,"Failed to find Connector"
86478,sourcesByTopic
81357,shouldBuildGlobalTableWithNonQueryableStoreName
35343,allAcls
77203,DEFAULT_PRODUCTION_EXCEPTION_HANDLER_CLASS_DOC
1310,"DeleteRecords fulfillment request for topic partition {} will be retried due to {}"
26807,0.2221
26798,0.2222
26808,0.2223
65296,"The paths to start at."
41482,CONNECTOR_START
13843,getContext
61022,minRequestBackoffMs
4312,"Partitions collection cannot be null"
59765,testToBrokerRegistrationRecordFailsOnNullHost
78632,TestValueTransformer
90256,timeFromTs
56027,handleFeatureControlChange
60929,handleFetchResponse
34448,MirrorCheckpointTask
95616,connectionGroup
45002,"https://a.b:7812"
44596,"Access-Control-Allow-Origin"
18248,0x887F33BB
3059,unsubscribe
99193,consumeBenchSpec
80141,testReplaceThreads
107776,testPackingPlan
83616,shouldAlwaysOverlap
12700,EARLIEST_BROKER_VERSION
23515,testTopLevelErrorResetsMetadata
20653,valueDeserializerClassName
49829,"{} successfully shut down."
47801,testWithSchemaNullFieldToUnix
99788,"properties file for property substitution"
66325,"The number of background threads to use for log cleaning"
100399,withTumblingWindow
59768,"Endpoint(listenerName='SASL_PLAINTEXT', securityProtocol=SASL_PLAINTEXT, host='example2.com', port=9094))"
88666,"TaskExecutor"
100914,TOPOLOGY_STATEFUL_CKPTMGR_RAM
77516,inputWithoutOutOfOrderData
105847,"socket-received-buffer-size-bytes"
40521,ConnectorStatusListener
5627,LEAVING
11978,"records iterator stream"
55015,maybeUpdateControlledShutdownOffset
70534,BC
8374,BD
26119,baseGroup
91141,sourceProcessorSupplier
50267,"uuid"
79368,pausedTopologyShouldNotRestoreStateStores
76121,C1
76123,C2
60813,epochStartOffset
18543,0xC358F6F9
68162,As
10479,channelMetadataRegistry
16041,deserializeMetricsData
45844,ConnectorOffsetBackingStoreTest
29519,writeConfiguration
18367,0x5B3FECD4
22701,testMixedCallbacksInterceptorsInvoked
30662,CN
15526,nameIgnoreSpace
100809,"builder method withLateTupleStream"
108992,getHeronNomadMetricsServiceRegister
80643,"Invalid topology: Topology has no stream threads and no global threads, "
25880,testBasicClose
61473,testSingleBatchAccumulation
78055,KTableKTableForeignKeyJoinScenarioTest
74479,closeDirtyAndRevive
8535,documentationOf
70754,", advanceMs="
19080,E1
19083,E2
74986,"The query did not return exactly one partition result: "
95803,returnCode
46472,"to-be-changed-key"
2140,"describeTopicPartitions"
81620,inputTableTopic
20118,normalResponse
33113,"should fail because this is a string, not int8"
99425,rewindAndDiscardAck
32347,ADMIN
36150,"should not consider this topic as a heartbeats topic"
58991,testThrowsExceptionOnInvalidStateWhenImageHasOtherAcls
112865,"custom-spout"
99574,gbIndex
38348,combineCollections
15003,"The OAuth/OIDC identity provider-issued "
3774,FetchResponse
9496,"the log by duplicates (at 50% at most 50% of the log could be duplicates). A "
30543,"    friendlyName: server\n"
57611,"All brokers are currently fenced."
1447,setTransactionalIds
39021,"|javax\\.rmi"
81138,expectedJoinedTopology
12389,updateLong
76096,SUPPRESSION_BUFFER_COUNT
66103,REMOTE_LOG_MANAGER_TASK_RETRY_BACK_OFF_MS_PROP
81047,FK
53472,firstRoundJoinResults
71984,getRemovedTasks
69287,FV
82698,"0+1+1%0+a+a"
56594,setCurrentMetadataVersion
92830,"StreamsUpgradeTest requires one argument (properties-file) but provided none"
64735,"test setup error: must define both mock and wrapper consumers or both mock and wrapper functions"
13374,buildUnsafe
71558,"Computed active task assignment number "
100061,"type: \"heron\"\n"
99548,GB
102023,testTimeBasedWindowExpiry
55001," is not in the  list."
85741,shouldAddInternalTopicConfigForNonWindowNonVersionedStores
70652,GK
60569,stateProvider
93516,consumerIdOpt
17840,0x9A0FDBB9
70653,GV
8042,"metadata.max.idle.ms"
67184,isPartitionCleared
1014,tries
101222,decorate
79191,listMetricThread
24742,testFatalErrorInTxnOffsetCommit
71242,hasActiveTask
113283,4272415692741188347L
75605," with serdes "
58018,"UbtxBcqYSnKUEMcnTyZFWw"
111773,WatchedEvent
5401,removeSensor
25467,"iNPUts"
99533,ID
57301,claimControllerLeadership
84667,getRackAwareEnabledConfig
93769,FIELDS
7642,FIND_COORDINATOR
52077,IN
11902,IP
12226,"Failed to close record stream"
55921,noneOf
39952,"Attempted to remove record from submitted queue for partition {}, but no records with that partition appear to have been submitted"
6324,schedulePollTask
66364,"FetchParams("
78904,zeroLagRef
68160,Id
3470,"Coordinator discovery failed, refreshing metadata"
110312,testGetTaskInfo
69472,K1
39768,hasTopicsRegexConfig
69851,K2
68284,Is
111030,diskFactor
100589,"pulsar://localhost:6650"
28963,alterableConfig
40843,"to have a single partition in order to guarantee consistency of "
79190,shouldAddMetricsForSessionStore
21276,expectedMemberEpoch
50800,"+ \"%s%s=\" + MessageUtil.deepToString(%s.iterator())%n"
77792,"Injecting Stall"
102500,KB
19090,shouldImplementHashCodeProperly
20567,getByName
69190,KF
27311,testIOExceptionsDuringHandshakeRead
70009,KG
81231,"      --> KSTREAM-TRANSFORM-0000000001\n"
91065,shouldThrowIfIPersistentTimestampedWindowStoreRetentionPeriodIsNegative
28977,"qaJjNJ05Q36kEgeTBDcj0Q"
68479,addApplicationIdMetric
69004,shouldEmitFinal
69201,KO
69191,KP
111940,servletContext
69147,KR
37416,ERRORS_RETRY_MAX_DELAY_DISPLAY
75080,KS
17890,0xA00A2821
57747,KafkaRaftClient
90674,toStringKeyValue
59392,randomScramCredentialData
29006,RequestResponseTest
48110,earliestEpochEntry
73740,pauseResumePartitions
109738,"Invalid NFS option"
78888,getFirstNonEmptyLagMap
58448,testDoesNotCompleteReassignment
65671,RemoteLogSegmentMetadataTest
83927,"long chain of eager buffer config sets logging even after other setters"
73412,communicationException
50917,prevWasCapitalized
77046,"Versioned key-value stores should use put(key, value, timestamp) instead"
99547,MB
6922,partitionLoadStats
27384,numFlushesRemaining
102648,getListOfStrings
99184,"{\"startMs\":123,\"durationMs\":456,\"exitMs\":1000,\"error\":\"foo\"}"
21937,assignmentSchemaV100
66787," record errors "
76126,N1
74764,"Added tasks {} to the task manager to process"
76128,N2
83631,timeDifferenceMustNotBeNegative
29032,testUpdateFeaturesV0
29033,testUpdateFeaturesV1
92260,"    Processor: KTABLE-SOURCE-0000000002 (stores: [])\n"
31927,testRecursiveDelete
86809,testThrowTaskMigratedExceptionOnSubsequentSend
58580,getMonotonicMs
84058,"clientId-StreamThread-0-0_1-producer"
15841,SinglePointMetric
96904,testReadProps
41903,assertConnectorAndExactlyNumTasksArePaused
47764,testConfigValidUnixPrecision
86522,createStatefulTopology
29700,"567"
13704,defaultLoginCallbackHandlerClass
47901,remoteLogManagerTaskIntervalMs
100421,SpoutFailInfo
8556,NL
113273,get_bolts_size
76385,adviseRandomOnOpen
49394,NO
13043,EndTxnResponseData
69163,createTable
70425,KTablePassThroughProcessor
77665,streamsConfiguration
3683,"-total"
72349,globalStateBuilders
25236,"Payload{"
16024,"clientInstanceId is not valid"
92627,testWithHeaders
103690,constructCliOptions
102775,"heron.logging.err.threshold"
10991,OK
86277,globalWindowStoreShouldBeReadOnly
82093,"    Processor: KTABLE-MAPVALUES-0000000003 (stores: [store])\n"
4664,SerializationException
41130,"Ignoring offset partition key with an unexpected format for the first element in the partition key list. "
31743,OS
57527,kraftControllerEpoch
30929,"Should get length of 21 bytes after serialization"
108476,createMount
17658,0x76B9B082
45315,testLookupNullKafkaClusterId
52988,testEmptyToDeadTransition
101812,isBuilt
29785,putArray
89622,shouldThrowIfSerializeOtherValueAsNull
7791,"InitProducerId"
34136,"{ \"schema\": { \"type\": \"int32\", \"name\": \"org.apache.kafka.connect.data.Time\", \"version\": 1, \"optional\": true, \"default\": 0 }, \"payload\": null }"
11895,Op
89435,shouldBackwardFetchKeyRangeAcrossStoresWithNullKeyTo
70923,PS
78652,KTableEfficientRangeQueryTest
45675,"producer.bootstrap.servers"
93106,"pluginLocation"
86829,shouldThrowStreamsExceptionOnSubsequentFlushIfFatalEvenWithContinueExceptionHandler
95840,testSyncManifestsDryRunReadOnlyManifest
52785,"was spent in the scheduler. Loaded {} records which total to {} bytes."
31926,tempDir2
30439,signingKey
72469,putNodeGroupName
9187,"The OAuth/OIDC provider URL from which the provider's"
68105,R1
68106,R2
76125,R3
52271,"[GroupId {}] {}."
24247,"No node should be ready"
98234,nodeSpec
55380,exceptionClassesAndMessagesMatch
101723,"_streamlet_joinbolt_left_component_name_"
50495,"public %s(int expectedNumElements) {%n"
85424,shouldSetCreateTimeByDefaultForRepartitionTopic
13228,setPartitionErrors
103428,testConversions
69996,RN
112757,"The topology is done."
52542,"The rate of administrative deleted offsets"
84364,standbyCount
94948,fetchResponsePerReplica
70654,RV
106724,expectedContainer
96525,testInvalidTimeValue
75019,"DslSessionParams{"
761,isPresent
49152,testCopyLogSegmentsToRemoteShouldNotCopySegmentForFollower
89650,"reserved"
32146,DefaultDigestAlgorithmIdentifierFinder
14190,"index "
12024,nextBatchSize
57667," is in both emptyLogDirs and errorLogDirs."
84116,expectedInfo
102735,INSTANCE_EXECUTE_BATCH_SIZE
102617,SO
4145,T1
4146,T2
75778,"Maximum time spent on flushing the memtable to disk in ms"
99372,shuffleGrouping
75109,lowerRangeFixedSize
11499,ExceptionInInitializerError
43127,expectExecuteTaskReconfiguration
87693,shouldGetAssignmentConfigs
94570,windowCount
70114,isLeftSide
38992,"|javax\\.decorator"
67181,removePartitions
32910,testValidateValueMismatchMapSomeValues
47981,recordStreamingIterator
100375,MultiStageAckingTopology
89280,mockContext
25014,"Requests should not be completed."
21450,TP
37931,"herder metrics"
104060,"HealthManagerMetrics"
33649,JaasBasicAuthFilterTest
79729,STREAM_INPUT_ONE
20167,234567890L
101795,REMAP
13841,AuthorizeCallback
41928,"to-be-added-key"
9713,features
77900,committedInputDataBeforeUpgrade
49671,beginShutdown
96693,"Successfully completed leader election (PREFERRED) for partitions %s"
9492,"This configuration controls how frequently "
53893,testSimpleGroupOffsetCommit
34731,"Kafka MirrorMaker starting with {} herders."
49322,BrokerEndpoint
71095,"[version="
12571,V0
3035,"When the "
12572,V1
70755,To
106323,UP
12573,V2
9475,"for <a href=\"#compaction\">log compacted</a> topics. This setting also gives a bound "
75935,US
37786,herderExecutor
110049,"ReadOnlyMany"
21315,testGroupIdOnlyWhitespaces
70238,KTableAggregateProcessor
63419,testPushTelemetryThrottleError
2096,duplicate
70010,VG
110043,claimNameStatic
11084,DESCRIBE_DELEGATION_TOKEN
52458,coordinatorResult
69223,VO
55561,hasLeader
68435,VR
75081,VS
70651,VT
60977,"Unexpected message "
54392,"  \"version\": 1\n"
48250,"Encountered InterruptedException while shutting down thread pool {}. It will retry cancelling the tasks using shutdownNow."
65610,"RemoteCopyRequestsPerSec"
103924,SlowInstanceDiagnoser
96634,validDateFormat
99817,"${"
11107,BROKER_HEARTBEAT
106006,tManagerClientService
78186,"inputTable"
103799,getContainers
30498,"CN=CA"
1841,createLogContext
4816,groupSubscribe
73121,"'.addStateStore()' or connect them via '.connectProcessorAndStateStores()'. "
7606,AddPartitionsToTxnRequest
36089,"clusterPairs count should match (x->y.enabled=true or x->y.emit.heartbeats.enabled=true) count"
19088,"this"
58846,invalidIsrResult1
46172,testProcessPartitionKeyListWithOneElement
58848,invalidIsrResult2
18200,0x297F4AA0
87413,testHighAvailabilityTaskAssignorLargePartitionCount
52562,atomicLong
62082,recordTwo
72091,restoreState
45741,testAlterOffsetsSinkConnectorSynchronousError
38046,"as it is being brought up for the first time with exactly-once source support"
90459,restoreWithHeaders
108740,addResources
37587,InvalidParameterException
35374,mmProps
104831,isContinueWork
36631,"' "
34728,herderPairs
88002,shouldCheckpointForSuspendedTask
55727,canElectLastKnownLeader
50626,"throw new NullPointerException();%n"
23757,isUnreachable
55340,allowedToRenew
87100,"      --> long-groupByKey-repartition-filter\n"
61890,testInitializeObserverNoPreviousState
81268,"    Processor: KSTREAM-FLATMAP-0000000012 (stores: [])\n"
85508,shouldNotCreateTopicIfExistsWithDifferentPartitions
99727,setSpouts
104257,"__stmgr__"
51219,"fooBarBaz"
48601,ZK
50973,apiMessageClassName
64252,"Failed to send the following request due to authentication error: {}"
108535,startScheduler
43354,"CONNECTOR.toString()"
86736,"'!"
2983,"group.instance.id"
1326,ConsumerGroupDescribeResponse
34093,emptyBytesToConnect
46954,parseFloat
635,ZERO_UUID
47967,deleteLogSegmentData
42214,"Status topic does not have the expected settings"
42822,workerCallback
61017,timeUntilFlush
73057,"topology [%s]"
76143,hash64
99123,linesMatch
36469,headerStruct
31008,"io.name"
25282," org.apache.kafka.common.metrics.FakeMetricsReporter "
55278,setStaticConfig
7336,batchList
46406,"Could not shutdown zookeeper at %s"
50616,"newCollection.add(%s);%n"
34199,decimalToJsonWithoutSchema
63139,"zookeeper.set.acl"
67303,createSegmentUpdateWithState
92760,globalVersionedKeyValueStoreName
43677,testExecAndHandleRetriableErrorThrice
53100,testGetStaticMemberByInstanceId
79169,"Kafka Streams application did not reach state RUNNING in "
97258,testResetToSpecificOffsetWhenBeforeBeginningOffset
76185,writeEntry
55558,activeBrokers
16865,0x0B225918
20574,testFilterPreferredAddresses
96443,"Could not upgrade metadata.version to 6. Could not apply finalized feature "
104591,dataTuple
67924,TransactionsWithTieredStoreTest
7840,decrementSequence
110548,isAnchored
79173,"Kafka Streams application did not reach state NOT_RUNNING in "
67074,", minOneMessage="
35641,testReplicateSourceDefault
62223,node1Key
10951,runDelegatedTasks
106386,containerInstances
78697,"ktable-ktable-consumer"
60466,", leaderId="
67485,"Not able to create the storage directory '%s'"
2336,nowList
4275,initializeConsumerGroupMetadata
103010,ObjectStreamException
57214,TopicMigrationClient
16590,^=
93303,"timeout_ms"
105148,readIncomingPacket
55292,"key "
7933,waitedOnMetadataMs
36575,offsetSyncsTopic_shouldBeEffectedByInternalTopicSeparatorEnabled
94609,MetricsReport
69094,oldData
71610,standByTasksCost
56951,"Completed initial ACL load process."
67820,ProduceAction
19113,"invalid-topic"
5006,applicationEventProcessor
82568,shouldGetStateStoreWithStreamBuilder
83804,"      --> KTABLE-TOSTREAM-0000000011\n"
76177,keySetIterator
23992," times"
86800,"is not compatible to the actual key or value type (key type: unknown because key is null / value type: java.lang.String). "
105984,"NaN"
18714,"%d"
72913,"The average number of records polled from consumer within an iteration"
28115,RemoteLogInputStreamArgsProvider
39696,setTrustStorePath
101215,overrideDefault
9844,WeakReference
61780,testCreateSnapshotAsLeaderWithInvalidSnapshotId
35623,"Partial checkpoints: {}"
104221,setCurrentPackingPlan
51805,newOffsetCommitTombstoneRecord
73189,headerArr
5697,__
50162,camelCaseName
93036,"bootstrap-server"
45805,shouldNotifyOfRecordAbort
69427,inheritedGrace
98390,NoOpTaskSpec
3187,MAX_PARTITION_FETCH_BYTES_DOC
82633,a1
